6513.01208 	1.000161
6513.03345 	0.9996354
6513.05481 	1.00031
6513.07617 	1.002046
6513.09753 	1.004573
6513.11890 	1.007573
6513.14026 	1.010808
6513.16162 	1.014159
6513.18298 	1.017094
6513.20435 	1.019037
6513.22571 	1.019629
6513.24707 	1.018945
6513.26843 	1.01766
6513.28979 	1.016467
6513.31116 	1.015782
6513.33252 	1.015612
6513.35388 	1.015515
6513.37524 	1.015314
6513.39661 	1.014795
6513.41797 	1.013926
6513.43933 	1.012714
6513.46069 	1.011199
6513.48206 	1.009672
6513.50342 	1.008224
6513.52478 	1.006984
6513.54614 	1.006013
6513.56750 	1.005128
6513.58887 	1.004357
6513.61023 	1.003674
6513.63159 	1.003155
6513.65295 	1.003033
6513.67432 	1.00326
6513.69568 	1.004004
6513.71704 	1.005251
6513.73840 	1.006748
6513.75977 	1.008078
6513.78113 	1.008896
6513.80249 	1.009032
6513.82385 	1.008435
6513.84521 	1.007462
6513.86658 	1.006581
6513.88794 	1.005978
6513.90930 	1.005795
6513.93066 	1.005837
6513.95203 	1.005742
6513.97339 	1.005187
6513.99475 	1.003995
6514.01611 	1.002534
6514.03748 	1.001058
6514.05884 	0.9997442
6514.08020 	0.9985278
6514.10156 	0.9969895
6514.12292 	0.9948211
6514.14429 	0.9921162
6514.16565 	0.9894949
6514.18701 	0.9873966
6514.20837 	0.9860341
6514.22974 	0.9854056
6514.25110 	0.9849889
6514.27246 	0.9844767
6514.29382 	0.9836605
6514.31519 	0.9825203
6514.33655 	0.9811793
6514.35791 	0.9794798
6514.37927 	0.9775836
6514.40063 	0.975726
6514.42200 	0.9734547
6514.44336 	0.9705445
6514.46472 	0.9665689
6514.48608 	0.961112
6514.50745 	0.9545874
6514.52881 	0.9469381
6514.55017 	0.9379172
6514.57153 	0.9273134
6514.59290 	0.9149957
6514.61426 	0.9024836
6514.63562 	0.8917302
6514.65698 	0.883042
6514.67834 	0.876195
6514.69971 	0.8708541
6514.72107 	0.8668854
6514.74243 	0.8655178
6514.76379 	0.8671526
6514.78516 	0.8719069
6514.80652 	0.8783352
6514.82788 	0.8858587
6514.84924 	0.8940855
6514.87061 	0.9029518
6514.89197 	0.9127079
6514.91333 	0.9221187
6514.93469 	0.9312234
6514.95605 	0.9401625
6514.97742 	0.9491363
6514.99878 	0.9583303
6515.02014 	0.9666566
6515.04150 	0.9734492
6515.06287 	0.9786375
6515.08423 	0.9823697
6515.10559 	0.9853997
6515.12695 	0.9879268
6515.14832 	0.9900138
6515.16968 	0.9921355
6515.19104 	0.9946566
6515.21240 	0.997444
6515.23376 	1.000285
6515.25513 	1.002632
6515.27649 	1.004226
6515.29785 	1.004937
6515.31921 	1.004769
6515.34058 	1.003821
6515.36194 	1.002386
6515.38330 	1.000923
6515.40466 	0.9997987
6515.42603 	0.9990222
6515.44739 	0.9981254
6515.46875 	0.9967949
6515.49011 	0.9950738
6515.51147 	0.9933451
6515.53284 	0.9920677
6515.55420 	0.9911326
6515.57556 	0.9898639
6515.59692 	0.9877017
6515.61829 	0.9844686
6515.63965 	0.9804791
6515.66101 	0.976295
6515.68237 	0.9718396
6515.70374 	0.9671827
6515.72510 	0.9621429
6515.74646 	0.9568961
6515.76782 	0.9522486
6515.78918 	0.9486707
6515.81055 	0.9465086
6515.83191 	0.9453986
6515.85327 	0.9451418
6515.87463 	0.9456574
6515.89600 	0.947106
6515.91736 	0.9497129
6515.93872 	0.9534108
6515.96008 	0.957698
6515.98145 	0.9616367
6516.00281 	0.9646953
6516.02417 	0.967024
6516.04553 	0.968922
6516.06689 	0.9708399
6516.08826 	0.9729949
6516.10962 	0.974834
6516.13098 	0.9755515
6516.15234 	0.9747124
6516.17371 	0.9726206
6516.19507 	0.9697695
6516.21643 	0.9666126
6516.23779 	0.9628443
6516.25916 	0.958047
6516.28052 	0.951655
6516.30188 	0.9433946
6516.32324 	0.9340706
6516.34460 	0.9228482
6516.36597 	0.9097664
6516.38733 	0.894753
6516.40869 	0.8778041
6516.43005 	0.8605705
6516.45142 	0.8429516
6516.47278 	0.8256906
6516.49414 	0.8100954
6516.51550 	0.7967162
6516.53687 	0.7869722
6516.55823 	0.7813529
6516.57959 	0.7791915
6516.60095 	0.7803184
6516.62231 	0.7850002
6516.64368 	0.7936519
6516.66504 	0.8052745
6516.68640 	0.8188897
6516.70776 	0.8327153
6516.72913 	0.8470502
6516.75049 	0.8622946
6516.77185 	0.8768303
6516.79321 	0.8902475
6516.81458 	0.9011162
6516.83594 	0.9094287
6516.85730 	0.9162194
6516.87866 	0.9216141
