#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
1276,R_LEO,000-BBQ-798,2460073.63159,6.448,0.041,False,Johnson V,CCD,SFRA,1.143,True
1277,R LEO,000-BBQ-798,2460074.3398,6.456,0.013,False,Johnson V,DSLR,VOL,1.53,True
1278,R_LEO,000-BBQ-798,2460074.63922,7.922,0.013,False,Johnson B,CCD,SFRA,1.172,True
1279,R_LEO,000-BBQ-798,2460074.64057,6.476,0.006,False,Johnson V,CCD,SFRA,1.176,True
1280,R_LEO,000-BBQ-798,2460075.62196,7.987,0.056,False,Johnson B,CCD,SFRA,1.127,True
1281,R_LEO,000-BBQ-798,2460075.62374,6.497,0.008,False,Johnson V,CCD,SFRA,1.131,True
1282,R_LEO,000-BBQ-798,2460076.69544,7.971,0.020,False,Johnson B,CCD,SFRA,1.502,True
1283,R_LEO,000-BBQ-798,2460076.69683,6.471,0.049,False,Johnson V,CCD,SFRA,1.513,True
1284,R LEO,000-BBQ-798,2460080.3508,6.499,0.017,False,Johnson V,DSLR,VOL,1.73,True
1285,R LEO,000-BBQ-798,2460080.3524,6.500,0.027,False,Johnson V,DSLR,VOL,1.75,True
1286,R LEO,000-BBQ-798,2460084.3436,6.557,0.015,False,Johnson V,DSLR,VOL,1.77,True
1287,R LEO,000-BBQ-798,2460085.3572,6.553,0.017,False,Johnson V,DSLR,VOL,1.96,True
1288,R LEO,000-BBQ-798,2460086.3417,6.579,0.025,False,Johnson V,DSLR,VOL,1.81,True
1289,R LEO,000-BBQ-798,2460087.40278,6.821,0.07,False,Johnson V,DSLR,KMWA,2.414,True
1290,R_LEO,000-BBQ-798,2460088.68052,8.122,0.043,False,Johnson B,CCD,SFRA,1.681,True
1291,R_LEO,000-BBQ-798,2460088.68191,6.642,0.037,False,Johnson V,CCD,SFRA,1.696,True
1292,R_LEO,000-BBQ-798,2460089.64242,8.149,0.034,False,Johnson B,CCD,SFRA,1.372,True
1293,R_LEO,000-BBQ-798,2460089.64381,6.674,0.035,False,Johnson V,CCD,SFRA,1.380,True
1294,R LEO,000-BBQ-798,2460090.3319,6.655,0.019,False,Johnson V,DSLR,VOL,1.82,True
1295,R LEO,000-BBQ-798,2460091.96042,7.3,,False,Johnson V,CCD,TYGA,,False
1296,R LEO,000-BBQ-798,2460092.3470,6.748,0.026,False,Johnson V,DSLR,VOL,2.08,True
1297,R LEO,000-BBQ-798,2460092.3506,6.675,0.041,False,Johnson V,DSLR,VOL,2.14,True
1298,R LEO,000-BBQ-798,2460092.383,8.41,0.04,False,Johnson B,DSLR,PHG,2.495,True
1299,R LEO,000-BBQ-798,2460092.383,6.70,0.02,False,Johnson V,DSLR,PHG,2.495,True
1300,R_LEO,000-BBQ-798,2460093.63567,8.249,0.034,False,Johnson B,CCD,SFRA,1.399,True
1301,R_LEO,000-BBQ-798,2460093.63707,6.761,0.043,False,Johnson V,CCD,SFRA,1.408,True
1302,R LEO,000-BBQ-798,2460094.3418,6.703,0.021,False,Johnson V,DSLR,VOL,2.09,True
1303,R_LEO,000-BBQ-798,2460094.67402,8.293,0.024,False,Johnson B,CCD,SFRA,1.809,True
1304,R_LEO,000-BBQ-798,2460094.67542,6.815,0.039,False,Johnson V,CCD,SFRA,1.827,True
1305,R_LEO,000-BBQ-798,2460098.65537,8.394,0.033,False,Johnson B,CCD,SFRA,1.708,True
1306,R_LEO,000-BBQ-798,2460098.65676,6.883,0.045,False,Johnson V,CCD,SFRA,1.725,True
1307,R LEO,000-BBQ-798,2460105.3590,6.848,0.064,False,Johnson V,DSLR,VOL,3.33,True
1308,R LEO,000-BBQ-798,2460105.36182,6.742,0.01,False,Johnson V,CCD,TUB,,False
1309,R_LEO,000-BBQ-798,2460107.63425,8.639,0.032,False,Johnson B,CCD,SFRA,1.753,True
1310,R_LEO,000-BBQ-798,2460107.63565,7.105,0.052,False,Johnson V,CCD,SFRA,1.771,True
1311,R_LEO,000-BBQ-798,2460222.99816,12.030,0.063,False,Johnson B,CCD,SFRA,1.900,True
1312,R_LEO,000-BBQ-798,2460222.99955,10.266,0.052,False,Johnson V,CCD,SFRA,1.875,True
1313,R_LEO,000-BBQ-798,2460226.98628,12.212,0.058,False,Johnson B,CCD,SFRA,1.915,True
1314,R_LEO,000-BBQ-798,2460226.98767,10.311,0.046,False,Johnson V,CCD,SFRA,1.890,True
1315,R_LEO,000-BBQ-798,2460227.98612,12.177,0.097,False,Johnson B,CCD,SFRA,1.890,True
1316,R_LEO,000-BBQ-798,2460227.98752,10.372,0.055,False,Johnson V,CCD,SFRA,1.881,True
1317,R_LEO,000-BBQ-798,2460228.97991,12.121,0.123,False,Johnson B,CCD,SFRA,1.947,True
1318,R_LEO,000-BBQ-798,2460228.98128,10.375,0.059,False,Johnson V,CCD,SFRA,1.938,True
1319,R_LEO,000-BBQ-798,2460231.00418,12.269,0.059,False,Johnson B,CCD,SFRA,1.562,True
1320,R_LEO,000-BBQ-798,2460231.00545,10.345,0.122,False,Johnson V,CCD,SFRA,1.554,True
1321,R_LEO,000-BBQ-798,2460231.97231,12.213,0.073,False,Johnson B,CCD,SFRA,1.933,True
1322,R_LEO,000-BBQ-798,2460231.97370,10.403,0.060,False,Johnson V,CCD,SFRA,1.921,True
1323,R_LEO,000-BBQ-798,2460233.00111,12.303,0.096,False,Johnson B,CCD,SFRA,1.533,True
1324,R_LEO,000-BBQ-798,2460233.00249,10.413,0.048,False,Johnson V,CCD,SFRA,1.521,True
1325,R_LEO,000-BBQ-798,2460233.99964,12.318,0.073,False,Johnson B,CCD,SFRA,1.521,True
1326,R_LEO,000-BBQ-798,2460234.00104,10.406,0.064,False,Johnson V,CCD,SFRA,1.507,True
1327,R_LEO,000-BBQ-798,2460235.00001,12.252,0.045,False,Johnson B,CCD,SFRA,1.494,True
1328,R_LEO,000-BBQ-798,2460235.00138,10.423,0.043,False,Johnson V,CCD,SFRA,1.481,True
1329,R_LEO,000-BBQ-798,2460236.00859,12.180,0.048,False,Johnson B,CCD,SFRA,1.408,True
1330,R_LEO,000-BBQ-798,2460236.00998,10.427,0.045,False,Johnson V,CCD,SFRA,1.398,True
1331,R_LEO,000-BBQ-798,2460244.96635,12.228,0.055,False,Johnson B,CCD,SFRA,1.551,True
1332,R_LEO,000-BBQ-798,2460244.96775,10.497,0.047,False,Johnson V,CCD,SFRA,1.536,True
1333,R_LEO,000-BBQ-798,2460245.97166,12.367,0.073,False,Johnson B,CCD,SFRA,1.480,True
1334,R_LEO,000-BBQ-798,2460245.97303,10.467,0.058,False,Johnson V,CCD,SFRA,1.467,True
1335,R_LEO,000-BBQ-798,2460248.95568,12.232,0.072,False,Johnson B,CCD,SFRA,1.555,True
1336,R_LEO,000-BBQ-798,2460248.95706,10.476,0.047,False,Johnson V,CCD,SFRA,1.534,True
1337,R_LEO,000-BBQ-798,2460249.95593,12.279,0.080,False,Johnson B,CCD,SFRA,1.522,True
1338,R_LEO,000-BBQ-798,2460249.95729,10.465,0.071,False,Johnson V,CCD,SFRA,1.509,True
1339,R_LEO,000-BBQ-798,2460250.97939,12.339,0.064,False,Johnson B,CCD,SFRA,1.333,True
1340,R_LEO,000-BBQ-798,2460250.98076,10.470,0.058,False,Johnson V,CCD,SFRA,1.324,True
1341,R_LEO,000-BBQ-798,2460251.95925,12.272,0.047,False,Johnson B,CCD,SFRA,1.448,True
1342,R_LEO,000-BBQ-798,2460251.96064,10.436,0.044,False,Johnson V,CCD,SFRA,1.436,True
1343,R_LEO,000-BBQ-798,2460253.94525,12.295,0.077,False,Johnson B,CCD,SFRA,1.518,True
1344,R_LEO,000-BBQ-798,2460253.94663,10.403,0.076,False,Johnson V,CCD,SFRA,1.504,True
1345,R_LEO,000-BBQ-798,2460256.94660,12.237,0.060,False,Johnson B,CCD,SFRA,1.440,True
1346,R_LEO,000-BBQ-798,2460256.94800,10.389,0.053,False,Johnson V,CCD,SFRA,1.428,True
1347,R_LEO,000-BBQ-798,2460270.96792,11.874,0.144,False,Johnson B,CCD,SFRA,1.160,True
1348,R_LEO,000-BBQ-798,2460270.96932,10.133,0.034,False,Johnson V,CCD,SFRA,1.158,True
1349,R_LEO,000-BBQ-798,2460271.86907,11.787,0.169,False,Johnson B,CCD,SFRA,1.843,True
1350,R_LEO,000-BBQ-798,2460271.87045,10.074,0.050,False,Johnson V,CCD,SFRA,1.835,True
1351,R_LEO,000-BBQ-798,2460279.01503,11.753,0.053,False,Johnson B,CCD,SFRA,1.060,True
1352,R_LEO,000-BBQ-798,2460279.01711,9.816,0.049,False,Johnson V,CCD,SFRA,1.061,True
1353,R_LEO,000-BBQ-798,2460284.00873,11.552,0.040,False,Johnson B,CCD,SFRA,1.063,True
1354,R_LEO,000-BBQ-798,2460284.01047,9.644,0.026,False,Johnson V,CCD,SFRA,1.065,True
1355,R_LEO,000-BBQ-798,2460287.88865,11.358,0.024,False,Johnson B,CCD,SFRA,1.279,True
1356,R_LEO,000-BBQ-798,2460287.89001,9.590,0.032,False,Johnson V,CCD,SFRA,1.272,True
1357,R_LEO,000-BBQ-798,2460288.91693,11.365,0.051,False,Johnson B,CCD,SFRA,1.163,True
1358,R_LEO,000-BBQ-798,2460288.91833,9.571,0.043,False,Johnson V,CCD,SFRA,1.159,True
1359,R_LEO,000-BBQ-798,2460293.82860,11.079,0.018,False,Johnson B,CCD,SFRA,1.606,True
1360,R_LEO,000-BBQ-798,2460293.82958,9.357,0.032,False,Johnson V,CCD,SFRA,1.599,True
1361,R_LEO,000-BBQ-798,2460294.80538,10.975,0.117,False,Johnson B,CCD,SFRA,1.857,True
1362,R_LEO,000-BBQ-798,2460294.80676,9.338,0.029,False,Johnson V,CCD,SFRA,1.849,True
1363,R_LEO,000-BBQ-798,2460296.80442,10.930,0.021,False,Johnson B,CCD,SFRA,1.778,True
1364,R_LEO,000-BBQ-798,2460296.80579,9.287,0.023,False,Johnson V,CCD,SFRA,1.758,True
1365,R_LEO,000-BBQ-798,2460301.82050,10.613,0.049,False,Johnson B,CCD,SFRA,1.207,True
1366,R_LEO,000-BBQ-798,2460301.82185,9.026,0.078,False,Johnson V,CCD,SFRA,1.206,True
1367,R_LEO,000-BBQ-798,2460310.92422,10.351,0.022,False,Johnson B,CCD,SFRA,1.075,True
1368,R_LEO,000-BBQ-798,2460310.92560,8.811,0.016,False,Johnson V,CCD,SFRA,1.076,True
1369,R LEO,000-BBQ-798,2460312.6605,8.525,0.016,False,Johnson V,DSLR,VOL,1.40,True
1370,R_LEO,000-BBQ-798,2460312.81654,10.171,0.110,False,Johnson B,CCD,SFRA,1.303,True
1371,R_LEO,000-BBQ-798,2460312.81791,8.757,0.024,False,Johnson V,CCD,SFRA,1.300,True
1372,R_LEO,000-BBQ-798,2460316.74884,10.128,0.028,False,Johnson B,CCD,SFRA,1.790,True
1373,R_LEO,000-BBQ-798,2460316.75023,8.650,0.017,False,Johnson V,CCD,SFRA,1.768,True
1374,R LEO,000-BBQ-798,2460318.5046,8.650,0.03,False,Johnson V,CCD,HMHA,1.36,False
1375,R_LEO,000-BBQ-798,2460318.74005,9.933,0.094,False,Johnson B,CCD,SFRA,1.852,True
1376,R_LEO,000-BBQ-798,2460318.74144,8.560,0.038,False,Johnson V,CCD,SFRA,1.843,True
1377,R_LEO,000-BBQ-798,2460319.73734,9.888,0.125,False,Johnson B,CCD,SFRA,1.853,True
1378,R_LEO,000-BBQ-798,2460319.73873,8.500,0.018,False,Johnson V,CCD,SFRA,1.845,True
1379,R Leo,000-BBQ-798,2460320.43892,7.45,,False,Johnson V,DSLR,LPIB,,False
1380,R_LEO,000-BBQ-798,2460320.72619,9.862,0.136,False,Johnson B,CCD,SFRA,1.991,True
1381,R_LEO,000-BBQ-798,2460320.72756,8.461,0.017,False,Johnson V,CCD,SFRA,1.982,True
1382,R_LEO,000-BBQ-798,2460323.73749,9.746,0.121,False,Johnson B,CCD,SFRA,1.703,True
1383,R_LEO,000-BBQ-798,2460323.73889,8.399,0.014,False,Johnson V,CCD,SFRA,1.696,True
1384,R_LEO,000-BBQ-798,2460324.72355,9.669,0.137,False,Johnson B,CCD,SFRA,1.855,True
1385,R_LEO,000-BBQ-798,2460324.72494,8.392,0.029,False,Johnson V,CCD,SFRA,1.847,True
1386,R_LEO,000-BBQ-798,2460326.83039,9.644,0.101,False,Johnson B,CCD,SFRA,1.123,True
1387,R_LEO,000-BBQ-798,2460326.83181,8.345,0.031,False,Johnson V,CCD,SFRA,1.122,True
1388,R LEO,000-BBQ-798,2460329.6098,8.132,0.011,False,Johnson V,DSLR,VOL,1.38,True
1389,R LEO,000-BBQ-798,2460330.4504,8.530,0.03,False,Johnson V,CCD,HMHA,1.44,False
1390,R LEO,000-BBQ-798,2460338.3113,8.210,0.03,False,Johnson V,CCD,HMHA,3.12,False
1391,R LEO,000-BBQ-798,2460340.3610,7.946,0.024,False,Johnson V,DSLR,VOL,1.80,True
1392,R LEO,000-BBQ-798,2460342.4025,7.883,0.015,False,Johnson V,DSLR,VOL,1.46,True
1393,R LEO,000-BBQ-798,2460345.81300,7.636,0.027,False,Johnson V,CCD,MZK,1.3,False
1394,R LEO,000-BBQ-798,2460347.4294,7.589,0.013,False,Johnson V,DSLR,VOL,1.31,True
1395,R_LEO,000-BBQ-798,2460349.68089,8.629,0.079,False,Johnson B,CCD,SFRA,1.220,True
1396,R_LEO,000-BBQ-798,2460349.68223,7.448,0.149,False,Johnson V,CCD,SFRA,1.218,True
1397,R_LEO,000-BBQ-798,2460352.76959,8.438,0.114,False,Johnson B,CCD,SFRA,1.105,True
1398,R_LEO,000-BBQ-798,2460352.77097,7.302,0.009,False,Johnson V,CCD,SFRA,1.104,True
1399,R_LEO,000-BBQ-798,2460353.75196,8.351,0.153,False,Johnson B,CCD,SFRA,1.133,True
1400,R_LEO,000-BBQ-798,2460353.75334,7.234,0.018,False,Johnson V,CCD,SFRA,1.132,True
1401,R LEO,000-BBQ-798,2460354.3462,7.178,0.015,False,Johnson V,DSLR,VOL,1.60,True
1402,R_LEO,000-BBQ-798,2460354.71608,8.372,0.024,False,Johnson B,CCD,SFRA,1.234,True
1403,R_LEO,000-BBQ-798,2460354.71747,7.180,0.018,False,Johnson V,CCD,SFRA,1.229,True
1404,R LEO,000-BBQ-798,2460356.3726,7.036,0.010,False,Johnson V,DSLR,VOL,1.42,True
1405,R LEO,000-BBQ-798,2460357.36057,6.208,0.003,False,Johnson V,CCD,SKRC,1.432,False
1406,R LEO,000-BBQ-798,2460357.36213,6.211,0.003,False,Johnson V,CCD,SKRC,1.425,False
1407,R LEO,000-BBQ-798,2460357.36368,6.228,0.003,False,Johnson V,CCD,SKRC,1.419,False
1408,R LEO,000-BBQ-798,2460357.36446,6.220,0.003,False,Johnson V,CCD,SKRC,1.416,False
1409,R_LEO,000-BBQ-798,2460357.84167,8.181,0.015,False,Johnson B,CCD,SFRA,1.109,True
1410,R_LEO,000-BBQ-798,2460357.84325,6.971,0.005,False,Johnson V,CCD,SFRA,1.113,True
1411,R LEO,000-BBQ-798,2460358.6091,6.910,0.018,False,Johnson V,DSLR,VOL,1.95,True
1412,R LEO,000-BBQ-798,2460358.6102,6.842,0.023,False,Johnson V,DSLR,VOL,1.97,True
1413,R_LEO,000-BBQ-798,2460360.62396,7.919,0.057,False,Johnson B,CCD,SFRA,1.284,True
1414,R_LEO,000-BBQ-798,2460360.62530,6.782,0.110,False,Johnson V,CCD,SFRA,1.281,True
1415,R_LEO,000-BBQ-798,2460361.62554,7.890,0.025,False,Johnson B,CCD,SFRA,1.268,True
1416,R_LEO,000-BBQ-798,2460361.62688,6.737,0.068,False,Johnson V,CCD,SFRA,1.265,True
1417,R_LEO,000-BBQ-798,2460361.78463,7.905,0.084,False,Johnson B,CCD,SFRA,1.059,True
1418,R_LEO,000-BBQ-798,2460361.78650,6.745,0.004,False,Johnson V,CCD,SFRA,1.060,True
1419,R_LEO,000-BBQ-798,2460362.61953,7.762,0.150,False,Johnson B,CCD,SFRA,1.279,True
1420,R_LEO,000-BBQ-798,2460362.62087,6.632,0.217,False,Johnson V,CCD,SFRA,1.276,True
1421,R LEO,000-BBQ-798,2460366.6024,6.485,0.027,False,Johnson V,DSLR,VOL,2.18,True
1422,R_LEO,000-BBQ-798,2460367.63527,7.596,0.081,False,Johnson B,CCD,SFRA,1.211,True
1423,R_LEO,000-BBQ-798,2460367.63660,6.442,0.137,False,Johnson V,CCD,SFRA,1.210,True
1424,R LEO,000-BBQ-798,2460373.3150,6.221,0.016,False,Johnson V,DSLR,VOL,1.47,True
1425,R LEO,000-BBQ-798,2460375.5579,6.146,0.017,False,Johnson V,DSLR,VOL,1.90,True
1426,R LEO,000-BBQ-798,2460378.28796,6.511,0.002,False,Johnson V,CCD,SKRC,1.502,False
1427,R LEO,000-BBQ-798,2460378.29128,6.570,0.002,False,Johnson V,CCD,SKRC,1.485,False
1428,R LEO,000-BBQ-798,2460378.29603,6.583,0.002,False,Johnson V,CCD,SKRC,1.463,False
1429,R LEO,000-BBQ-798,2460378.29840,6.524,0.002,False,Johnson V,CCD,SKRC,1.452,False
1430,R Leo,000-BBQ-798,2460384.3667,7.74,0.02,False,Johnson B,DSLR,CTIA,1.2,True
1431,R Leo,000-BBQ-798,2460384.3667,5.95,0.02,False,Johnson V,DSLR,CTIA,1.2,True
1432,R LEO,000-BBQ-798,2460384.5933,5.971,0.017,False,Johnson V,DSLR,VOL,3.28,True
1433,R LEO,000-BBQ-798,2460387.2826,5.994,0.011,False,Johnson V,DSLR,VOL,1.44,True
1434,R LEO,000-BBQ-798,2460388.5302,5.967,0.016,False,Johnson V,DSLR,VOL,2.00,True
1435,R LEO,000-BBQ-798,2460389.2815,5.986,0.015,False,Johnson V,DSLR,VOL,1.42,True
1436,R LEO,000-BBQ-798,2460395.2950,6.031,0.011,False,Johnson V,DSLR,VOL,1.32,True
1437,R LEO,000-BBQ-798,2460403.3016,6.125,0.010,False,Johnson V,DSLR,VOL,1.27,True
1438,R LEO,000-BBQ-798,2460405.37917,6.278,0.022,False,Johnson V,DSLR,KMWA,1.315,True
1439,R LEO,000-BBQ-798,2460405.37917,7.936,0.071,False,Johnson B,DSLR,KMWA,1.315,True
1440,R Leo,000-BBQ-798,2460407.2944,7.75,0.01,False,Johnson B,DSLR,CTIA,1.2,True
1441,R Leo,000-BBQ-798,2460407.2944,6.13,0.02,False,Johnson V,DSLR,CTIA,1.2,True
1442,R LEO,000-BBQ-798,2460407.3181,6.199,0.005,False,Johnson V,DSLR,VOL,1.25,True
1443,R LEO,000-BBQ-798,2460408.28642,6.323,0.001,False,Johnson V,CCD,SKRC,1.283,False
1444,R LEO,000-BBQ-798,2460408.28833,6.322,0.001,False,Johnson V,CCD,SKRC,1.281,False
1445,R LEO,000-BBQ-798,2460408.28929,6.314,0.001,False,Johnson V,CCD,SKRC,1.281,False
1446,R LEO,000-BBQ-798,2460412.28478,6.691,0.002,False,Johnson V,CCD,SKRC,1.277,False
1447,R LEO,000-BBQ-798,2460412.28667,6.631,0.002,False,Johnson V,CCD,SKRC,1.277,False
1448,R LEO,000-BBQ-798,2460412.28856,6.607,0.002,False,Johnson V,CCD,SKRC,1.276,False
1449,R LEO,000-BBQ-798,2460412.28953,6.606,0.002,False,Johnson V,CCD,SKRC,1.276,False
1450,R LEO,000-BBQ-798,2460412.29047,6.633,0.002,False,Johnson V,CCD,SKRC,1.276,False
1451,R LEO,000-BBQ-798,2460412.29501,7.894,0.003,False,Johnson B,CCD,SKRC,1.276,False
1452,R LEO,000-BBQ-798,2460412.29596,7.817,0.003,False,Johnson B,CCD,SKRC,1.276,False
1453,R LEO,000-BBQ-798,2460412.29692,7.803,0.003,False,Johnson B,CCD,SKRC,1.276,False
1454,R LEO,000-BBQ-798,2460412.29787,7.815,0.003,False,Johnson B,CCD,SKRC,1.276,False
1455,R LEO,000-BBQ-798,2460412.29883,7.827,0.003,False,Johnson B,CCD,SKRC,1.276,False
1456,R LEO,000-BBQ-798,2460412.29978,7.824,0.003,False,Johnson B,CCD,SKRC,1.277,False
1457,R LEO,000-BBQ-798,2460412.4018,6.273,0.009,False,Johnson V,DSLR,VOL,1.46,True
1458,R LEO,000-BBQ-798,2460413.28714,6.450,0.002,False,Johnson V,CCD,SKRC,1.276,False
1459,R LEO,000-BBQ-798,2460413.28809,6.481,0.002,False,Johnson V,CCD,SKRC,1.276,False
1460,R LEO,000-BBQ-798,2460413.28913,6.491,0.002,False,Johnson V,CCD,SKRC,1.276,False
1461,R LEO,000-BBQ-798,2460413.29009,6.446,0.002,False,Johnson V,CCD,SKRC,1.276,False
1462,R LEO,000-BBQ-798,2460413.29103,6.478,0.002,False,Johnson V,CCD,SKRC,1.276,False
1463,R LEO,000-BBQ-798,2460413.2955,6.295,0.012,False,Johnson V,DSLR,VOL,1.25,True
1464,R Leo,000-BBQ-798,2460413.2979,8.05,0.04,False,Johnson B,DSLR,CTIA,1.2,True
1465,R Leo,000-BBQ-798,2460413.2979,6.19,0.04,False,Johnson V,DSLR,CTIA,1.2,True
1466,R LEO,000-BBQ-798,2460422.35278,6.740,0.045,False,Johnson V,DSLR,KMWA,1.348,True
1467,R LEO,000-BBQ-798,2460422.35278,8.242,0.057,False,Johnson B,DSLR,KMWA,1.348,True
1468,R LEO,000-BBQ-798,2460425.34838,6.332,0.006,False,Johnson V,CCD,MJOE,1.183,False
1469,R LEO,000-BBQ-798,2460426.3098,6.618,0.011,False,Johnson V,DSLR,VOL,1.29,True
1470,R  LEO,000-BBQ-798,2460429.05417,7.1,,False,Johnson V,CCD,TYGA,,False
1471,R LEO,000-BBQ-798,2460429.3883,6.665,0.019,False,Johnson V,DSLR,VOL,1.67,True
1472,R Leo,000-BBQ-798,2460430.2785,8.4,0.1,False,Johnson B,DSLR,CTIA,1.3,True
1473,R Leo,000-BBQ-798,2460430.2785,6.31,0.08,False,Johnson V,DSLR,CTIA,1.3,True
1474,R LEO,000-BBQ-798,2460431.3130,6.704,0.013,False,Johnson V,DSLR,VOL,1.32,True
1475,R LEO,000-BBQ-798,2460438.58037,6.910,0.012,False,Johnson V,CCD,JENJ,1.202,True
1476,R LEO,000-BBQ-798,2460438.58498,8.237,0.011,False,Johnson B,CCD,JENJ,1.214,True
1477,R LEO,000-BBQ-798,2460441.40022,6.938,0.031,False,Johnson V,CCD,KMWA,,False
1478,R LEO,000-BBQ-798,2460441.40022,6.939,0.037,False,Johnson V,CCD,KMWA,1.93,True
1479,R LEO,000-BBQ-798,2460441.40512,8.940,0.050,False,Johnson B,CCD,KMWA,1.99,True
1480,R LEO,000-BBQ-798,2460441.4092,6.991,0.021,False,Johnson V,DSLR,VOL,2.41,True
1481,R LEO,000-BBQ-798,2460441.4103,7.011,0.027,False,Johnson V,DSLR,VOL,2.43,True
1482,R LEO,000-BBQ-798,2460443.58163,7.076,0.010,False,Johnson V,CCD,JENJ,1.243,True
1483,R LEO,000-BBQ-798,2460443.58639,8.422,0.009,False,Johnson B,CCD,JENJ,1.258,True
1484,R LEO,000-BBQ-798,2460444.3675,7.080,0.012,False,Johnson V,DSLR,VOL,1.87,True
1485,R LEO,000-BBQ-798,2460453.3435,7.371,0.015,False,Johnson V,DSLR,VOL,1.88,True
1486,R LEO,000-BBQ-798,2460456.58855,7.504,0.016,False,Johnson V,CCD,JENJ,1.434,True
1487,R LEO,000-BBQ-798,2460456.59932,9.011,0.015,False,Johnson B,CCD,JENJ,1.509,True
1488,R LEO,000-BBQ-798,2460459.3575,7.549,0.054,False,Johnson V,DSLR,VOL,2.35,True
1489,R LEO,000-BBQ-798,2460459.37609,7.501,0.002,False,Johnson V,CCD,MJOE,1.887,False
1490,R LEO,000-BBQ-798,2460464.58704,9.656,0.009,False,Johnson B,CCD,JENJ,1.592,False
1491,R LEO,000-BBQ-798,2460665.6563,7.125,0.016,False,Johnson V,DSLR,VOL,1.29,True
1492,R LEO,000-BBQ-798,2460665.6578,7.136,0.016,False,Johnson V,DSLR,VOL,1.29,True
1493,R LEO,000-BBQ-798,2460671.6343,6.745,0.009,False,Johnson V,DSLR,VOL,1.28,True
1494,R LEO,000-BBQ-798,2460679.4970,6.170,0.008,False,Johnson V,DSLR,VOL,1.38,True
1495,R LEO,000-BBQ-798,2460680.4339,6.114,0.017,False,Johnson V,DSLR,VOL,1.76,True
1496,R LEO,000-BBQ-798,2460683.6199,5.918,0.009,False,Johnson V,DSLR,VOL,1.32,True
1497,R LEO,000-BBQ-798,2460683.6216,5.944,0.010,False,Johnson V,DSLR,VOL,1.32,True
1498,R LEO,000-BBQ-798,2460683.6228,5.928,0.012,False,Johnson V,DSLR,VOL,1.32,True
1499,R LEO,000-BBQ-798,2460686.4625,5.816,0.011,False,Johnson V,DSLR,VOL,1.45,True
1500,R LEO,000-BBQ-798,2460699.4027,5.647,0.021,False,Johnson V,DSLR,VOL,1.59,True
1501,R LEO,000-BBQ-798,2460699.4040,5.630,0.011,False,Johnson V,DSLR,VOL,1.58,True
1502,R LEO,000-BBQ-798,2460701.6815,5.632,0.020,False,Johnson V,DSLR,VOL,2.12,True
1503,R LEO,000-BBQ-798,2460705.3346,5.683,0.023,False,Johnson V,DSLR,VOL,2.16,True
1504,R LEO,000-BBQ-798,2460705.3358,5.709,0.013,False,Johnson V,DSLR,VOL,2.14,True
1505,R LEO,000-BBQ-798,2460706.3532,5.703,0.010,False,Johnson V,DSLR,VOL,1.86,True
1506,R LEO,000-BBQ-798,2460707.3216,5.716,0.031,False,Johnson V,DSLR,VOL,2.30,True
1507,R LEO,000-BBQ-798,2460709.6669,5.759,0.012,False,Johnson V,DSLR,VOL,2.25,True
1508,R LEO,000-BBQ-798,2460710.3716,5.810,0.006,False,Johnson V,DSLR,VOL,1.60,True
1509,R LEO,000-BBQ-798,2460712.3595,5.833,0.013,False,Johnson V,DSLR,VOL,1.65,True
1510,R LEO,000-BBQ-798,2460725.3581,6.318,0.009,False,Johnson V,DSLR,VOL,1.44,True
1511,R LEO,000-BBQ-798,2460725.5839,6.292,0.009,False,Johnson V,DSLR,VOL,1.73,True
1512,R LEO,000-BBQ-798,2460726.6269,6.318,0.018,False,Johnson V,DSLR,VOL,2.38,True
1513,R LEO,000-BBQ-798,2460727.3119,6.330,0.013,False,Johnson V,DSLR,VOL,1.70,True
1514,R LEO,000-BBQ-798,2460729.2769,6.417,0.021,False,Johnson V,DSLR,VOL,2.04,True
1515,R LEO,000-BBQ-798,2460729.32030,6.212,0.156,False,Johnson V,CCD,SPIB,1.668,False
1516,R LEO,000-BBQ-798,2460730.34444,6.5,0.05,False,Johnson V,DSLR,PGC,,False
1517,R LEO,000-BBQ-798,2460735.5809,6.643,0.013,False,Johnson V,DSLR,VOL,2.01,True
1518,R LEO,000-BBQ-798,2460735.5821,6.639,0.018,False,Johnson V,DSLR,VOL,2.03,True
1519,R LEO,000-BBQ-798,2460736.3099,6.660,0.020,False,Johnson V,DSLR,VOL,1.54,True
1520,R LEO,000-BBQ-798,2460738.2885,6.735,0.022,False,Johnson V,DSLR,VOL,1.65,True
1521,R LEO,000-BBQ-798,2460740.2614,6.840,0.031,False,Johnson V,DSLR,VOL,1.85,True
1522,R Leo,000-BBQ-798,2460740.4125,7.0,0.05,False,Johnson V,DSLR,PGC,,False
1523,R LEO,000-BBQ-798,2460744.2760,6.951,0.012,False,Johnson V,DSLR,VOL,1.62,True
1524,R Leo,000-BBQ-798,2460750.34722,7.55,0.01,False,Johnson V,CCD,SYRA,,False
1525,R LEO,000-BBQ-798,2460751.3365,7.192,0.016,False,Johnson V,DSLR,VOL,1.29,True
1526,R  LEO,000-BBQ-798,2460754.04167,8.1,,False,Johnson V,CCD,TYGA,,False
1527,R LEO,000-BBQ-798,2460755.3123,7.289,0.017,False,Johnson V,DSLR,VOL,1.31,True
